,User_ID,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,Budget
193,User_193,3.71593880566492,3.37563736212579,5.58651375157065,4.77493092150286,7.54861500881762,6.77826203125032,3.0469407484574,5.56339535529799,194
194,User_194,6.42350374586396,7.50198763980074,6.66082216811047,6.8708581536579,3.07123343337348,7.6224646478262,2.60671285061166,7.08042997420778,81
195,User_195,2.18159248049259,4.48693597269918,9.18976772168948,1.13586621216702,4.6874257599224,9.29382222087979,4.29667729706025,7.81957237116258,282
196,User_196,4.62332174211896,1.62703049647301,6.97031792366765,5.72082763029184,6.45033992726153,4.09788563442627,8.74517214961175,2.57053296607845,260
197,User_197,2.56741584120857,1.28901649484519,9.01509542830113,3.30557530697546,3.99982404090018,3.95232982931304,8.97449912767424,7.20869957262201,288
198,User_198,5.48925159794132,1.8313971356682,1.80824387730151,7.00621293410274,1.26738762661415,8.28191797519226,3.89469642026483,6.44068747415535,173
199,User_199,6.47153214113325,3.43398614285177,1.44711585582293,9.36216670682602,5.69514821733255,6.84623518187795,9.68907623164443,6.87225388893715,135
200,User_200,5.65791734111821,8.38328852757459,7.07320690395133,9.0086241890056,2.4283873684003,4.93098063822408,8.31586168364048,8.29586811699435,231
201,User_201,9.56844519970055,8.33972456421038,9.18698413541127,3.38039860057346,3.6787786295211,8.11558305527658,5.34214804869334,8.52511725380279,134
202,User_202,4.83550709780625,7.67130530671522,5.3142894007242,3.03914505388538,9.98204576830084,4.836337881639,6.02696572662613,4.82628784786321,158
203,User_203,9.06561325829589,6.74094997268397,2.45782883573609,7.63382549754693,7.11952557399411,3.24600824399987,7.87762745380724,9.44684857667387,118
204,User_204,1.60176523112159,3.53969148863517,9.61178807102225,9.76809279510966,9.52877021510667,6.46588378211698,8.58356432981998,5.1617661811436,58
205,User_205,8.78051021472712,9.30299492833335,8.16408315433209,1.32587998063475,2.68361944109651,9.85779451809558,4.3689522964546,1.96734558597718,73
206,User_206,4.90701544782317,8.06686898044813,4.39930606800202,7.45601941879614,8.16002429030912,3.73524892254421,2.15867812614115,6.49205135655585,132
207,User_207,3.95577805751269,7.51836408439089,8.37441024815198,8.29415293064722,5.61107487449816,1.33016384630398,2.41583082292143,2.15511192061418,253
208,User_208,4.56290588562971,4.29914896650684,1.29772307077328,5.02286418892492,1.10421937738308,3.52747246748564,7.26879217989501,4.78078444515479,124
209,User_209,9.88277564130164,6.48641098140176,4.0131153907302,5.78115663349088,2.96875499422368,9.08080291562909,3.64860364607031,3.00273491356978,292
210,User_210,2.04245338134839,3.23982072417535,7.09262567547197,7.57585437579419,6.72784887608849,1.62963984046181,9.50048899678004,3.28780104601087,220
211,User_211,9.78784694244651,7.28266254527775,4.89313707915447,9.33218481976068,1.595327762301,2.42669574437041,3.44709096421269,6.8050486692699,219
212,User_212,9.45193934322626,6.82113137994514,4.23868003724492,4.10439525666838,4.79801254333781,2.46499685186501,1.1419422941288,3.34143093404628,207
213,User_213,7.57097057694057,8.095018418888,8.27079728627612,8.5229578007147,2.50456429266803,9.49355482021183,4.70755265186693,1.36687240095034,52
214,User_214,7.9078855452454,5.98635453203966,4.29067454075526,1.93733527504935,1.33918008240439,8.30436234580575,6.83084192803981,5.79231074592838,246
215,User_215,4.30014400147655,3.16788301177668,7.61852899687124,1.60530297936426,5.9205987723169,5.81476445614782,5.78552776004429,2.34174041915347,73
216,User_216,7.26665807360682,9.53830648702714,8.64319475417008,8.95815597940132,5.05784700405086,1.42822086369315,9.28956053879538,7.24799957220858,58
217,User_217,5.99434286090228,6.34110511237541,9.2244371431995,9.53231335651292,4.59541955513192,8.62533348556001,3.53069215539755,6.67304052201279,201
218,User_218,1.0614673415491,9.63002535626898,7.30525789183226,4.79063663357151,3.9990656928625,5.93646165111296,8.58886003200681,6.56238293863678,93
219,User_219,8.6484307065295,3.18344088533318,1.50929673731437,1.3491323796182,9.72015913770342,3.83536768623716,6.262459242382,9.9462732726272,171
220,User_220,4.62766393605395,9.28649149637178,7.09080336605083,9.92362553672419,2.75812841699397,1.34096755728245,2.2320340942548,5.90340119492218,90
221,User_221,9.70619856133862,7.9248897354103,1.79863552831555,6.60839059800481,7.75940218741542,3.51154752597039,9.52630767254534,5.25811909715399,299
222,User_222,2.26902968733949,4.74951081845722,1.63195719607089,6.8490442440393,4.3984612453076,8.85629113495164,1.94070642999068,1.29714655839465,197
223,User_223,3.65820681804959,6.13530337638599,2.31598017035798,7.49655337108063,9.84576772708389,7.13612540760255,9.29404743101489,3.48791668634034,181
224,User_224,4.22175849917116,4.33106800374595,9.40050615312798,8.9243182921973,1.74522833972674,7.91118814006289,4.41160861540999,6.933524604185,116
225,User_225,1.19950272795282,6.66493147799857,2.01094633302992,9.47693160626083,3.17830767229647,3.73566845675666,4.1777004208994,1.61948734020077,248
226,User_226,7.61971950663251,5.35752575025838,6.55455380454692,7.01563259797166,7.28906366470275,4.5044904463904,7.15294497212209,7.26857636463946,131
227,User_227,1.87134335825666,6.08023789441161,1.36042682755306,1.38938000703592,3.00634115945025,9.04630031003228,6.83985598000932,1.69359977039599,130
228,User_228,1.84314786624027,9.03486082513287,7.90642249950301,6.4055526674736,5.12901262193609,6.13199494756557,2.21420488820425,5.4980549781098,197
229,User_229,5.80888908451138,8.1491323726862,3.84534250431117,6.87621625301867,7.86700603796604,1.51279833070349,1.80314495816112,5.81707017351523,220
230,User_230,9.44065141956862,6.14152609095228,7.9840639129221,5.81332293527423,5.05895791180629,8.64801102625534,2.05454428254508,9.99184838444753,130
231,User_231,1.95320006291968,7.62114624023927,2.35516370253559,4.97728239234066,8.37816470266161,6.28142410838894,5.15462737372962,6.67686348690561,82
232,User_232,3.85993716140924,6.39940398729334,5.04506404842545,7.87757940396395,7.96165273650447,7.53688146967726,7.89309084371008,2.29770986886819,210
233,User_233,8.95151846894067,5.02019165442887,1.11663721489939,4.49494145146153,5.24680171459643,3.89501610374151,5.60882456608332,2.02087075055672,288
234,User_234,2.24761460034854,4.40760267680415,1.21545353573494,8.17659981736756,6.56425980319243,5.80988414006219,4.82148212344205,9.97017838855013,53
235,User_235,2.36493501122392,7.04734210958134,4.24716224506967,3.82048244728837,4.40683626108546,1.91102503664339,2.98020286864767,4.09386764624019,299
236,User_236,9.01445827398918,1.91851991592625,5.66426074348365,4.36068613165236,5.53783817916908,7.9876557194535,6.91432338691725,9.94382113705739,206
237,User_237,9.51222952714698,5.49743125928216,2.84343044603316,2.88294558480561,6.11478303730315,3.65040833429821,2.78529344772784,6.35802183901411,229
238,User_238,2.50419482421105,1.13671762549593,8.04833468667323,7.3458136126832,7.18091140854885,9.59461265172403,9.61709020375985,6.37380573968429,211
239,User_239,7.42365488164552,5.77301951734827,2.09654517692588,8.15665522602125,3.06314640636347,7.69171188100331,8.82660099549105,8.63478108083513,82
240,User_240,9.19181300815823,8.04112515731077,2.4945820666248,1.96920075341152,8.4504358447934,6.06687298990592,4.07000207715534,9.85627777688527,245
241,User_241,6.12124866493031,7.93319956729285,6.35565773541164,7.41985090105515,5.20182796659127,6.3075413130787,6.37434910791716,7.72649323211395,124
242,User_242,2.80487554322786,3.27744815613576,6.65274396072302,2.16496344480268,1.8861167970948,8.6777167753098,6.34982538346783,7.45164284961189,90
243,User_243,9.64412957672341,4.85905320806609,1.83396768411503,6.15309313225898,6.92265944526512,2.61110557599479,6.43969181424415,9.6627304977247,265
244,User_244,6.40281496021126,5.70622123500782,8.89042292704515,5.80426385238391,3.40021802801491,2.08429878182891,6.9991707062552,9.01824067638671,196
245,User_245,8.96162053477782,9.38713618558227,2.96354817346171,1.57226944282874,9.80192885046716,3.36577028133312,7.86953335633622,2.44443932864167,282
246,User_246,8.42556385658488,8.93424349114463,9.53353843560157,2.58273437023055,3.88931154186124,5.20439347454035,2.8060051483818,5.07281374139111,203
247,User_247,4.60212388619995,5.20039515946659,3.83859907857089,9.7774479976112,1.80829456266598,2.05669587994426,8.37647222985199,9.59268408915968,113
248,User_248,9.14554046320682,9.61429371074223,6.79815632097,1.92315308210608,7.84958160568212,9.77522443285745,9.48001995561129,8.49411187055368,104
249,User_249,4.70470374578546,4.23539099603453,7.73870870248009,3.53915522316067,7.27910338507837,2.43247777153165,4.22070439116037,3.72300840672585,228
250,User_250,2.46363330391638,5.3784181457962,9.00469649298558,5.54371655101584,7.13689358528659,5.7110558325608,6.80077678675987,5.79966213884608,108
251,User_251,1.79185825034011,1.44549452072368,3.81679891283783,3.7450249424392,9.43888903319054,1.86480908444408,9.57862837723939,5.5127059643178,117
252,User_252,2.73180168085879,4.0069163402624,6.49946287717775,1.139514816834,2.36076881114761,5.11502887995078,4.6139104375424,9.61813813055061,131
253,User_253,6.17735097000116,1.14288027587006,5.8648807489197,3.56966221718672,2.99398585127658,5.29102671856128,6.91326545805634,1.93734976025111,242
254,User_254,9.06115535395968,4.12751921614188,3.78070698876242,5.74146224907305,8.45077792202746,8.71670258613429,7.97648914580808,1.6761458199406,171
255,User_255,9.53479194298934,2.2044191019738,1.36559534377952,1.67991989875611,4.49461609259527,8.83253274932854,5.39019332605317,1.08130743479515,62
256,User_256,1.1556126218762,4.8689857947683,5.03457152963325,7.81707751149214,2.68474137791943,7.1365193118151,6.00466892392225,3.25556975901443,105
257,User_257,4.73888209398774,4.9730793221118,9.43858048935056,5.18405178874551,2.64655604375937,4.38762268689867,5.01596292230887,7.09084854723163,199
258,User_258,8.15321044512933,3.02108368575146,5.65484642145369,5.28369138735539,7.67904151612903,2.67024670783809,1.40060243321537,2.65407785697703,96
259,User_259,2.19943387898302,2.07955672578937,9.36457901129556,4.43790751601048,1.36842516173198,9.12444203576301,3.36998758071894,2.09093893143468,72
260,User_260,7.68019713230309,1.81896172204133,4.83818195596098,7.15745669425876,3.80630959688356,6.43225968278491,1.42428123154774,1.82315220024155,110
261,User_261,9.92549273574236,8.81923951944434,4.81019182502766,5.85359040318555,5.0158778094604,7.23323264319823,7.15658652716837,2.98086235199886,167
262,User_262,3.26563915242826,7.45880676844134,3.88939797621342,1.29930478228159,1.2255228581053,9.62506063710682,2.8423780490393,9.0651034525279,112
263,User_263,3.50635707295145,7.9332862969631,6.47793247392113,1.46205439183884,6.82071008862545,7.55581407002262,4.14197046838171,7.54424042128156,157
264,User_264,3.89672656580237,3.76320222189516,5.02628498975729,9.39795611541464,8.60586902318737,8.27427821310897,7.04789017522056,3.81381495570872,100
265,User_265,4.09993381969923,7.32875963281343,8.17390979219554,8.18012976395847,3.89764726512921,5.72127016902905,4.88723789459074,9.7898200198748,183
266,User_266,6.46058448424018,9.28717396828133,6.29470076249889,3.27250454164949,9.14065642948903,2.01418435880888,6.85565273531668,6.07226967342537,294
267,User_267,2.12551414157938,9.88930362748631,6.61663029221224,4.76404280626108,8.00018144002713,1.41763422522363,2.71445801071575,8.90696201111926,240
268,User_268,8.84295052431993,7.8372990500024,8.0789297041983,9.0437104972788,3.027901243375,5.15017183737232,1.19213754426786,5.9722767589629,230
269,User_269,8.61526013094188,5.14199532879601,6.78285098130939,7.53018306795003,1.61353170972024,1.09051788777006,1.23387047836551,4.7878346239994,294
270,User_270,6.75235737682507,3.17021045995516,9.076555634027,7.09414108346577,4.35633698396638,8.14083891448581,5.58733693149594,8.82384224804518,226
271,User_271,3.00228700620622,7.8560172524601,4.97760677141774,5.96299071242563,2.55554943191505,7.5922191473882,5.82286300368307,6.90347905205257,287
272,User_272,4.9365158813455,3.94167108246823,1.70741638849793,7.65540173887485,8.27284080061196,8.22906813216655,7.24308816218907,9.64250411301965,133
273,User_273,2.15947044519993,7.07602176531283,7.67656593433112,5.01720035620517,9.89288971854172,6.44865723566974,5.39665274110789,5.51539833547969,192
274,User_274,6.98510802913219,2.48661532041854,6.67426019067328,8.77813422531909,5.43061844964812,5.61722774082036,3.27738873888228,4.63859841631004,295
275,User_275,3.17710026789502,4.89111310716029,8.932067250496,4.51117042842323,3.54080091901964,9.17079466190363,6.73567998991014,4.0924462584384,235
276,User_276,8.0078399060634,7.30335050336552,5.72145901929889,9.037771341104,1.74262803065481,3.24747117588905,8.58562603855731,4.07348279570443,250
277,User_277,2.83857465675881,3.94821082776119,7.11244674110178,3.46501379271072,2.13649697258657,1.46390405544211,5.98760975986156,7.4014993712814,116
278,User_278,8.28299481292043,1.74317822514027,5.56696284641989,7.58322121887762,4.46158584312186,1.50604495601306,4.75168399942959,2.05555604572225,260
279,User_279,4.33366473181413,1.2455309498479,4.22583208742315,3.30513634272923,9.11738408213449,2.23544185625777,1.70088512273964,7.04038082017541,72
280,User_280,5.30355309873662,6.54067545317546,9.92345851237738,9.25221049528293,8.35702999454882,4.13723537858125,5.59478211434909,5.76530507132567,81
281,User_281,8.47141086596295,2.57940584755725,8.24285599837043,7.49361214249377,2.29556792863238,9.32021179873629,2.71457973014633,6.0523569029023,146
282,User_282,2.88320296778651,1.74883435847177,5.4293702347683,8.50084426716508,4.71944476409924,4.3088117700979,4.8652287078343,6.11558580417419,191
283,User_283,5.57613095403029,6.10318324400202,9.17649464426251,8.75421712003201,3.31796778737916,8.6182845376316,2.26057093550202,5.64654580848337,98
284,User_284,4.24503878760924,5.78587966785265,9.46901505031544,5.07290843268449,3.31983337754192,7.77734321015547,1.85444545314555,1.11143679316418,185
285,User_285,4.15575582518957,5.25201859617361,4.73245291819566,9.6723154103644,6.76254633691224,4.56477021784162,5.71360865659409,2.30565318421874,204
286,User_286,4.58883669621662,1.99114828749291,2.05063901865375,3.77902298981844,6.07281995208898,2.20602709640288,6.80084822589385,2.58344135142532,259
287,User_287,1.45011811438318,6.69524057149834,2.34630105931237,7.06827481026166,3.615539109371,4.48108600133921,8.04886819846983,6.94726318281967,82
288,User_288,7.91124341333789,8.96965909835582,3.16350666511592,7.08389755019064,1.2660199064039,2.052823260032,4.92122845620303,3.27029141373901,77
289,User_289,4.12080912962294,5.20451517456012,4.77313461500986,6.03567057065226,3.24683491057356,6.38252602002649,8.38358547482719,3.74745253789229,147
290,User_290,4.33238665515675,2.05621065199845,1.04022176721449,6.1299050485026,2.17362814240744,8.17225778478853,4.20622500027162,7.38035660983985,88
291,User_291,7.99037547093043,4.89542128029289,9.42828963022955,3.02810905131239,4.22173314206197,5.26776013787163,9.72721565765235,3.30408069442587,89
292,User_292,3.60088888115512,4.52577055224718,2.86787258042187,1.17591314245856,9.90016226342497,4.02635175441324,9.58205807110367,3.10448543077348,259
293,User_293,7.45767959464407,6.10400753036633,4.20296168612738,8.52551390677448,6.90110221043573,6.27949124802039,7.06045995179746,8.25072837070853,300
294,User_294,2.13818984741148,6.16994671136329,3.55441628575688,3.21238248838702,6.06725392982526,6.21763177255401,6.58159585877403,1.64577182863374,138
295,User_295,8.82363091265427,3.56957353871995,8.61982486574271,8.81484507953033,8.71655335547929,7.29849445334563,4.22334733026071,5.67583333908589,182
296,User_296,7.63449495087616,5.71532465738606,3.55881280558465,3.07778960090626,9.59708929822756,6.93511032262898,4.49366757872336,5.32558985409861,223
297,User_297,7.84268424932904,3.62761470741823,2.64810930162349,8.17314808340501,2.79474721599367,4.19804502318923,2.94926540654193,3.21011659851469,276
298,User_298,5.67154408845518,9.22928413147447,6.70692778500234,9.75556113447882,2.11854737625244,6.4949518359247,7.70715523595953,5.58428032307201,51
299,User_299,6.2744227034499,9.10124517289155,2.22254003794978,6.28786975377958,2.38536200939502,2.41454119977271,8.37795487746315,5.40508517306839,90
300,User_300,7.40062155894987,4.46855191828229,6.58441525457169,6.74715522912223,9.11210986472665,4.91449193977856,7.96097984336307,1.38275588598408,212
301,User_301,8.83736471669786,7.35677982412311,3.08393623086036,8.55324456279142,8.9305985565044,9.91347407629447,8.3629949082049,3.14825164865161,153
302,User_302,5.76045785841382,9.44437728698376,2.7337942321533,1.38925338028797,4.051680554078,1.39531623390179,1.32979582143827,8.97266584736961,115
303,User_303,4.93059352543208,1.87188394007037,7.88212920540326,9.50515311710082,3.12927271678969,4.05880633932946,3.92365425890145,2.62438505459135,57
304,User_304,5.49793198076973,3.07342407550309,9.09610698909817,3.64493427882147,7.83396328941779,4.43271730122606,8.12428574330403,5.17944432990247,265
305,User_305,8.27039092009329,2.53321194977266,9.09087497055666,7.78625884507654,2.20620889271995,7.14608546532345,6.46366895285949,6.83791190755678,79
306,User_306,7.81085517388697,6.43265875585324,4.41571825447748,6.89712246198826,1.18297365528382,3.19685868379428,7.85369151792316,2.89816680665912,123
307,User_307,3.93853646530293,2.77021436925118,4.75719606104711,2.91524360036917,1.22621115572303,1.09581167557538,5.68544441807039,8.35906459219561,51
308,User_308,2.79841432880836,8.09149495577084,8.44713590746724,7.02387878699153,9.72116625358108,7.58117753760165,9.20774533124688,5.2044580709494,139
309,User_309,8.94373371434953,9.86591373385934,6.69249556336614,7.21276893806984,3.78989613895748,5.33138486956629,3.50210677364188,8.23140134784266,232
310,User_310,5.66291908295533,9.46498871868414,7.17143445226684,4.25278542428334,2.87035339541206,8.88755333038349,4.47071057293894,4.7567513199325,142
311,User_311,9.8878486385879,8.92796544194644,9.15621814022237,8.72576371968435,2.84799797119003,2.45319411344068,8.42282528854716,3.35645546185261,89
312,User_312,1.33448729788723,8.69844584684843,4.06456872954004,3.31424895080188,1.6828261560847,1.84440289635786,7.77958105406625,1.65894299449314,216
313,User_313,2.30984435855637,9.22916854091971,3.62787367748892,9.22853267294089,4.46837430700792,4.55079645256745,6.35083977630053,7.24182203950132,240
314,User_314,7.07863059400635,5.01504128412481,3.83484916639381,4.86456024095608,6.01037095979532,6.66504342001904,1.60499929156841,3.46826874215715,131
315,User_315,1.07070754662556,9.80661948498875,4.36816090455967,5.43867710855794,9.98300164575952,7.53068502060927,1.47666720009027,3.73701749828653,121
316,User_316,5.64512415514522,9.25531632020999,3.38604930459503,2.8115452286456,1.23897300058091,7.87460878897921,9.42751734349586,4.86579787764246,279
317,User_317,3.67850201153988,6.3792137146537,2.96552421332251,3.02021599875933,8.6524800577276,7.69967938178818,7.28917589525,1.3000695429234,203
318,User_318,9.19054299598099,5.57378171423873,7.71695963083949,5.60173206243837,2.4611141241425,4.91885891345455,4.9165109438384,2.3263607183036,282
319,User_319,9.38351360068059,4.22779885546068,4.36888406563395,8.5616887942387,3.67936004223097,1.63629455273702,4.26997323234012,3.37165848504714,172
320,User_320,9.33991668893333,3.42741647279286,9.72042856460471,9.27786941082114,7.7876548928144,9.72297994483657,5.37891773984219,9.93897691440239,161
321,User_321,2.98523139884237,9.81695611768759,6.93289632135317,8.21707114203473,3.8951058042282,2.35230547827726,7.43235064681641,4.97360654881045,157
322,User_322,6.97522471440613,1.05421333600739,7.92780637937628,2.40625329532258,6.51098285079563,4.03838474693228,4.08293653923851,1.49993393036097,146
323,User_323,3.80384128170716,6.19876860523243,5.72024260437247,1.41595854109286,3.76558031862526,7.11263044588959,2.10809276124722,3.1070046837855,201
324,User_324,5.71006574797069,5.7663119305129,7.38425703927455,9.26827567992225,9.84823325178411,2.0732492633497,9.1167184689956,9.32227617871948,199
325,User_325,3.70204559203293,9.41955269619058,2.34085669155655,1.41180109352969,4.75035451842405,7.78284880527345,4.84168769308548,1.79628203639185,267
326,User_326,7.72089041292123,6.05061856440812,5.66566977896851,7.63148231912751,3.35921676019163,4.85736645334037,8.24462885923621,4.30869759700186,248
327,User_327,9.9122973359215,8.17842376575405,3.9485081504671,6.05243091203297,4.74388983052087,5.14328527706053,9.89173765437025,4.7223711380969,158
328,User_328,9.45759200398512,5.02914508345261,6.68229432452045,6.60349479455922,2.74867180413668,1.50534288381297,8.45163868956985,6.38144144847601,188
329,User_329,1.55324414638583,9.7612133295549,8.95310870118865,6.64061307591954,1.08036867165377,8.80895119517022,1.9716029432163,7.73169281657319,251
330,User_330,9.52575632714544,9.07016622084925,4.49602536394309,9.95226300595555,1.95731774061785,7.85561339652097,9.68043707321156,6.21589424891518,88
331,User_331,1.49754305504528,6.84913585857354,9.70292146232093,1.33344891368186,4.24095884488832,6.88953458376604,3.06372198477945,9.70047101161329,277
332,User_332,1.33618102249995,6.35002923674559,1.22365247693597,8.24276957722438,7.7071368514069,1.79638283222599,6.32404685835592,2.29201353947831,84
333,User_333,3.76069611367005,5.31740135858603,9.06863468021328,8.7592711236421,7.6528556342339,4.46339055254622,7.49540265856894,5.91433127075102,269
334,User_334,5.52602831568996,3.47169771382634,9.83406444778472,8.2504628776951,1.00934505192077,5.3302194804185,8.00108184299278,3.39685727208491,154
335,User_335,8.73654999779348,8.20507710531985,1.04640746292005,2.50643020463153,7.93508031888355,9.67791102005824,4.08630233127527,7.1386613146212,82
336,User_336,8.58521920790767,1.94487595623601,9.07263144368075,4.67211418101298,5.39648362927197,4.6874608763757,9.77887799496971,8.91319141641257,257
337,User_337,8.98403486393146,1.82418876919753,5.17148585837869,1.72932098599788,9.08558114623991,2.47709774593212,3.09256783392004,5.67494603695129,57
338,User_338,6.81861678806218,6.97331202615044,4.86331432843788,3.9031499925192,2.87795243164955,1.26611898954982,1.56904078149568,7.71415781571608,79
339,User_339,5.38542471905523,8.14033593924203,6.16443365911224,3.18574770621906,2.87081838777277,8.64924659298082,2.82465803552292,7.07988368164017,242
340,User_340,8.6728083054383,7.11504001189959,1.13032773772586,5.74731949105859,9.21975513347795,8.36115355177755,5.5331173429805,6.53842120536316,179
341,User_341,1.31391316516238,3.64009977426747,1.6391196091636,5.78815187901998,2.31943946155812,2.74451163637564,3.44020772470049,8.76388890580309,51
342,User_342,3.09332202578384,9.96591402365062,2.78683813657537,9.19627648516572,8.68884895442044,5.45909388370139,6.11253225724156,7.71463041595436,62
343,User_343,4.93498228108188,3.39196287567472,6.26127484758994,7.79177161964057,1.56948706533596,8.0358948289762,4.27540714558446,3.91843464662761,88
344,User_344,2.27291271283281,6.98964881912914,8.07279836710396,5.38974473916014,7.39668874578689,3.62014042690868,8.82240083234967,1.31830043831563,299
345,User_345,5.88232243050482,4.02422397707838,9.53188073041689,7.56001712627442,1.09909312676132,2.81719377561455,7.25210186801733,9.79465741015171,150
346,User_346,8.80858745426845,5.07736120664836,2.44597173105773,6.82936377404237,3.39171016048317,7.86006605535361,2.60828480319928,4.66271601108434,237
347,User_347,9.66679208909612,5.7033109567236,1.80105803990644,9.33812644854837,1.92097369404669,9.67784192510008,3.15595955242011,8.85768378037973,120
348,User_348,2.77077217087227,6.37148369992686,7.55420690314775,2.51169655993047,1.82727730555803,3.71410603303618,7.30631375799897,4.7278711452971,63
349,User_349,7.76524326538545,6.80462292064278,5.38420669975424,9.2838103544046,5.10033303447141,5.31146515476941,6.87320197324507,4.10739999827046,103
350,User_350,9.8308104396352,4.0172205558079,3.30775620644741,1.99974663349535,3.18697332921762,7.15295118767029,3.64565812730706,2.74736298533874,189
351,User_351,3.47561063396635,7.39950325849682,5.40737975472576,5.94202095165548,3.92792280276211,4.75473132128812,7.95661596768561,7.78398693668448,201
352,User_352,7.95496807638488,8.45538889496101,3.8396831577205,5.8023360746396,5.03966216823015,9.93621292804514,8.14886638285924,4.11438960756395,157
353,User_353,2.39848827829404,7.46586958541827,5.82992255667787,9.18202330378593,8.07912866172475,8.18499064832392,1.72585737879438,9.78426594539284,272
354,User_354,9.82568704375638,8.76370052615239,1.07366888686497,8.24307516535277,3.70898599045892,8.51998815108722,5.38091886599276,7.81978480418057,96
355,User_355,4.98086615239473,4.93977515606797,8.01289407977221,4.45881610633847,4.62836616122001,1.45612659692288,4.15412833267013,3.59389920150238,163
356,User_356,4.69634090443563,5.31787639313047,6.84854863005241,8.76075637529548,8.27226585069156,2.33054623409861,4.30651173243899,1.24765115388231,148
357,User_357,2.04402914298921,6.35024581209306,5.02544553917719,9.15272508971903,9.01024844081945,8.1506312118053,5.23561019934203,6.50957122407222,213
358,User_358,5.29644231574591,5.27516591799685,6.21776448616592,2.94663828417176,4.79529060157894,5.52109315303434,1.03722812482681,4.14022223893771,238
359,User_359,2.64823760845504,6.2132131751786,5.1159429773563,2.1672072058319,4.91275495090263,2.11644846888948,3.31198756126238,4.81491812569031,56
360,User_360,9.51757789961397,5.11927892451666,9.47822052302525,9.68215063284659,9.4692675629356,7.26426631323408,2.27415438331331,2.68189183974275,208
361,User_361,4.37441112213876,3.04108201151733,3.9686909110992,2.18263652537396,1.1490547450279,1.04396453537583,2.75194128317751,9.93503297021479,177
362,User_362,3.41556627038694,2.86555499684974,8.15029844024217,7.8635149998066,6.6843152504708,4.04174597633996,5.48229048666719,4.4484750820032,170
363,User_363,3.82719332295389,9.36102201872145,3.22471940714784,9.43611838259316,9.36678836893676,4.56952620392179,2.07215469337522,3.61697277309738,146
364,User_364,9.88627600563989,4.42346432718784,6.65648869700017,1.27898178677931,2.62111280732056,7.50536512452429,2.05435373815278,9.54466808313355,178
365,User_365,8.08557757589206,5.36419900052688,3.6328684335628,9.46492312767405,1.23399001804322,5.62813481573545,7.07332665808224,8.15826426771506,207
366,User_366,6.66121898463581,4.78579909395053,3.58139157823833,5.95117584244887,6.44881280760264,7.13645076478381,5.53695232447053,5.65995638307837,98
367,User_367,4.32100776405442,2.75619703745583,9.21077238910291,8.89955851715093,9.90855209642444,8.03924238415368,2.28990538846483,3.81920357048777,145
368,User_368,3.7327108202608,4.1337500742527,8.83296461869222,4.81790884586924,4.65419236916392,2.41219954972323,5.41837731269647,3.37104773195044,209
369,User_369,2.2594904929051,3.69812675646269,3.01722413314598,9.33767367895264,6.14504628661248,1.14104653561092,5.18075829064085,1.80488244873199,96
370,User_370,3.32648986479043,2.64660069015797,6.57473575870384,8.64171822711115,5.21758869731918,4.17730360739371,1.24067076912078,8.60359535403179,298
371,User_371,4.66300383875119,2.32186374933723,7.66660809540695,7.46435039337382,6.4120515616387,9.38110336644121,3.89931716321736,6.78778375285145,236
372,User_372,7.69700437467225,9.84279892879266,7.99476930198855,3.8357622106029,2.66912170608969,1.14117074323979,4.22426871182046,6.55290734928526,137
373,User_373,2.64636256522706,7.39636715635419,1.28647107676893,5.81142930133856,3.17994884082428,4.16802253101175,8.47093240834162,3.60885973043285,143
374,User_374,4.12578091441682,1.55800420376209,7.03846190952714,8.02245980324834,9.86835783778458,1.41543571562245,6.56262720186248,4.82968447507862,177
375,User_375,4.69436888579448,5.52900260935651,7.53798230691588,4.30995181779634,2.67953817135433,1.08060907049841,4.31494808060012,8.98080687211522,216
376,User_376,9.69246339742412,1.41890762788449,8.98052541288388,7.18859696414625,9.71994578456869,7.71359714785407,8.60591542602425,1.63690244603941,103
377,User_377,7.22987362513642,3.90052256232842,2.51167791614057,8.12436357432716,1.92627999057089,7.38193142615902,2.77214071854819,3.82254276029642,85
378,User_378,9.44952086508978,3.96428570048532,1.18591223574767,5.1686960334357,2.86667874953828,6.38055634172796,1.34823789037758,9.4119438011482,298
379,User_379,9.34373376136056,2.83866253566669,4.96951121814452,9.57163375487618,1.3563981819183,6.26408192629037,2.76384234932566,7.40522496747844,100
380,User_380,2.92756289429333,5.10430241093349,7.11725048254595,1.94090247374348,2.51329731228693,6.13669764132396,3.06885873894248,9.62225759135484,51
381,User_381,9.86546503794885,4.56151319127401,7.62011246406358,5.41033203278933,2.38974411429781,6.45485159403833,2.59631774476875,6.97346311704197,78
382,User_382,2.4180165164936,6.46114948222701,9.27561937964808,4.46568617177657,2.4514021275017,6.37840037637526,1.78389453394634,2.03983237362201,50
383,User_383,7.89246854370765,7.00885080792601,3.11765327328618,9.65641347000938,2.45730644452136,9.36294684879466,3.44286875022238,1.3557317398075,274
384,User_384,5.05930098505702,9.89059125633181,4.33348749872819,7.99394863299399,1.93464475903932,4.94300049557862,9.65459711997364,6.89202558706748,231
385,User_385,6.45223439922894,8.01160645092878,3.43385457386344,3.64777047066759,5.099119119135,2.49252467493042,3.15910944229392,5.98100148343458,137
386,User_386,8.27386619400071,6.21449044398066,1.91032101366228,2.13068675116668,7.81300050148122,7.48235948570869,8.96895289371087,7.44765503887107,234
